data_id,country,event_type,sub_event_type,fatalities,notes
8059276,Democratic Republic of Congo,Battles,Armed clash,1,"['mayi', 'mayi', 'yakutumba', 'coalition', 'several', 'rebel', 'group', 'including', 'mayi', 'mayi', 'mutetezi', 'makanaki', 'mushombe', 'ilunga', 'idi', 'rene', 'red', 'tabara', 'clashed', 'twirwaneho', 'several', 'banyamulenge', 'village', 'bijombo', 'groupment', 'mwenga', 'sud', 'kivu', 'including', 'maheta', 'kuwingwa', 'uwingwa', 'kingwa', 'rushimisha', 'muturirwa', 'nyakirango', 'kyakirango', 'kirango', 'nyarwango', 'bijanda', 'mayi', 'mayi', 'coalition', 'also', 'fought', 'twirwaneho', 'village', 'mugeti', 'kanogo', 'muramvya', 'catholique', 'kiziba', 'musayo', 'mugogo', 'masango', 'coded', 'event', 'overall', 'people', 'killed', 'injured', 'people', 'abducted', 'woman', 'child', 'men', 'released', 'monusco', 'masango', 'mayi', 'mayi', 'coalition', 'burnt', 'house', 'stole', 'cow', 'fatality', 'spread', 'across', 'eight', 'event']"
8059278,Democratic Republic of Congo,Battles,Armed clash,0,"['coalition', 'mayi', 'mayi', 'group', 'including', 'yakutumba', 'mutetezi', 'makanaki', 'mushombe', 'ilunga', 'idi', 'red', 'tabara', 'clashed', 'twirwaneho', 'village', 'kanogo', 'mwenga', 'sud', 'kivu', 'mayi', 'mayi', 'coalition', 'also', 'clashed', 'village', 'bijombo', 'groupment', 'including', 'maheta', 'mugeti', 'kiziba', 'muramvya', 'catholique', 'musayo', 'mugogo', 'masango', 'kuwingwa', 'uwingwa', 'kingwa', 'rushimisha', 'muturirwa', 'nyakirango', 'kyakirango', 'kirango', 'nyarwango', 'bijanda', 'overall', 'people', 'killed', 'injured', 'people', 'abducted', 'woman', 'child', 'men', 'released', 'monusco', 'masango', 'mayi', 'mayi', 'coalition', 'burnt', 'house', 'stole', 'cow', 'fatality', 'spread', 'across', 'eight', 'event']"
8059279,Democratic Republic of Congo,Battles,Armed clash,1,"['ngumino', 'twirwaneho', 'clashed', 'mayi', 'mayi', 'led', 'ebuela', 'ndjalabatu', 'village', 'mugogo', 'near', 'kipupu', 'mwenga', 'sud', 'kivu', 'mayi', 'mayi', 'coalition', 'also', 'clashed', 'twirwaneho', 'village', 'bijombo', 'groupment', 'including', 'muramvia', 'catholique', 'masango', 'kiziba', 'maheta', 'mugeti', 'kanogo', 'musayo', 'kuwingwa', 'uwingwa', 'kingwa', 'rushimisha', 'muturirwa', 'nyakirango', 'kyakirango', 'kirango', 'nyarwango', 'bijanda', 'overall', 'people', 'killed', 'injured', 'people', 'abducted', 'woman', 'child', 'men', 'released', 'monusco', 'masango', 'mayi', 'mayi', 'coalition', 'burnt', 'house', 'stole', 'cow', 'fatality', 'spread', 'across', 'eight', 'event']"
8059280,Democratic Republic of Congo,Battles,Armed clash,1,"['coalition', 'mayi', 'mayi', 'group', 'including', 'yakutumba', 'mutetezi', 'makanaki', 'mushombe', 'ilunga', 'red', 'tabara', 'carried', 'incursion', 'twirwaneho', 'banyamulenge', 'village', 'kiziba', 'mwenga', 'sud', 'kivu', 'mayi', 'mayi', 'coalition', 'also', 'clashed', 'twirwaneho', 'village', 'bijombo', 'groupment', 'including', 'maheta', 'mugeti', 'kanogo', 'muramvya', 'catholique', 'musayo', 'mugogo', 'masango', 'kuwingwa', 'uwingwa', 'kingwa', 'rushimisha', 'muturirwa', 'nyakirango', 'kyakirango', 'kirango', 'nyarwango', 'bijanda', 'overall', 'people', 'killed', 'injured', 'people', 'abducted', 'woman', 'child', 'men', 'released', 'monusco', 'masango', 'mayi', 'mayi', 'coalition', 'burnt', 'house', 'stole', 'cow', 'fatality', 'spread', 'across', 'eight', 'event']"
8059282,Democratic Republic of Congo,Battles,Armed clash,1,"['ngumino', 'twirwaneho', 'attacked', 'mayi', 'mayi', 'ilunga', 'yakutumba', 'village', 'masango', 'mwenga', 'sud', 'kivu', 'mayi', 'mayi', 'coalition', 'also', 'clashed', 'twirwaneho', 'village', 'bijombo', 'groupment', 'including', 'kiziba', 'maheta', 'mugeti', 'kanogo', 'muramvya', 'catholique', 'musayo', 'mugogo', 'kuwingwa', 'uwingwa', 'kingwa', 'rushimisha', 'muturirwa', 'nyakirango', 'kyakirango', 'kirango', 'nyarwango', 'bijanda', 'overall', 'people', 'killed', 'injured', 'people', 'abducted', 'woman', 'child', 'men', 'released', 'monusco', 'masango', 'mayi', 'mayi', 'coalition', 'burnt', 'house', 'stole', 'cow', 'fatality', 'spread', 'across', 'eight', 'event']"
8059283,Democratic Republic of Congo,Battles,Armed clash,0,"['coalition', 'mayi', 'mayi', 'group', 'including', 'yakutumba', 'mutetezi', 'makanaki', 'mushombe', 'ilunga', 'red', 'tabara', 'clashed', 'twirwaneho', 'village', 'mugeti', 'mwenga', 'sud', 'kivu', 'mayi', 'mayi', 'coalition', 'also', 'clashed', 'village', 'bijombo', 'groupment', 'including', 'maheta', 'kiziba', 'kanogo', 'muramvya', 'catholique', 'musayo', 'mugogo', 'masango', 'kuwingwa', 'uwingwa', 'kingwa', 'rushimisha', 'muturirwa', 'nyakirango', 'kyakirango', 'kirango', 'nyarwango', 'bijanda', 'overall', 'people', 'killed', 'injured', 'people', 'abducted', 'woman', 'child', 'men', 'released', 'monusco', 'masango', 'mayi', 'mayi', 'coalition', 'burnt', 'house', 'stole', 'cow', 'fatality', 'spread', 'across', 'eight', 'event']"
8059284,Democratic Republic of Congo,Battles,Non-state actor overtakes territory,1,"['several', 'mayi', 'mayi', 'group', 'including', 'yakutumba', 'makanaki', 'mushombe', 'ilunga', 'idi', 'red', 'tabara', 'clashed', 'ngumino', 'twirwaneho', 'banyamulenge', 'village', 'muranvya', 'catholique', 'mwenga', 'sud', 'kivu', 'yakutumba', 'claimed', 'control', 'village', 'following', 'clash', 'mayi', 'mayi', 'coalition', 'also', 'clashed', 'twirwaneho', 'village', 'bijombo', 'groupment', 'including', 'maheta', 'masango', 'kiziba', 'mugeti', 'kanogo', 'musayo', 'mugogo', 'kuwingwa', 'uwingwa', 'kingwa', 'rushimisha', 'muturirwa', 'nyakirango', 'kyakirango', 'kirango', 'nyarwango', 'bijanda', 'overall', 'people', 'killed', 'injured', 'people', 'abducted', 'woman', 'child', 'men', 'released', 'monusco', 'masango', 'mayi', 'mayi', 'coalition', 'burnt', 'house', 'stole', 'cow', 'fatality', 'spread', 'across', 'eight', 'event']"
8059285,Democratic Republic of Congo,Battles,Armed clash,0,"['coalition', 'mayi', 'mayi', 'group', 'including', 'yakutumba', 'mutetezi', 'makanaki', 'mushombe', 'ilunga', 'red', 'tabara', 'clashed', 'twirwaneho', 'village', 'musayo', 'mwenga', 'sud', 'kivu', 'mayi', 'mayi', 'coalition', 'also', 'clashed', 'village', 'bijombo', 'groupment', 'including', 'mugeti', 'maheta', 'kiziba', 'kanogo', 'muramvya', 'catholique', 'mugogo', 'masango', 'kuwingwa', 'uwingwa', 'kingwa', 'rushimisha', 'muturirwa', 'nyakirango', 'kyakirango', 'kirango', 'nyarwango', 'bijanda', 'overall', 'people', 'killed', 'injured', 'people', 'abducted', 'woman', 'child', 'men', 'released', 'monusco', 'masango', 'mayi', 'mayi', 'coalition', 'burnt', 'house', 'stole', 'cow', 'fatality', 'spread', 'across', 'eight', 'event']"
8059798,Somalia,Battles,Armed clash,0,"['jubaland', 'security', 'force', 'clashed', 'al', 'shabaab', 'militant', 'vicinity', 'kismayo', 'town', 'kismaayo', 'lower', 'juba', 'fatality', 'injury', 'reported']"
8059807,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'hit', 'run', 'attack', 'government', 'security', 'force', 'sna', 'defensive', 'base', 'baraawe', 'airport', 'village', 'neighborhood', 'baraawe', 'town', 'baraawe', 'lower', 'shabelle', 'fatality', 'injury', 'reported']"
8059554,Nigeria,Battles,Armed clash,0,"['military', 'force', 'invaded', 'suspected', 'boko', 'haram', 'logistics', 'base', 'gujba', 'lga', 'yobe', 'coded', 'gujba', 'people', 'arrested', 'several', 'logistics', 'supplier', 'item', 'seized']"
8059813,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'launched', 'attack', 'government', 'security', 'force', 'sna', 'checkpoint', 'vicinity', 'qoryooley', 'town', 'qoryooley', 'lower', 'shabelle', 'fatality', 'injury', 'reported']"
8059814,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'attack', 'government', 'security', 'force', 'sna', 'base', 'ayuubyare', 'village', 'mogadishu', 'dharkenley', 'district', 'banadir', 'fatality', 'injury', 'reported']"
8059639,Cameroon,Battles,Armed clash,20,"['nigerian', 'army', 'engaged', 'fire', 'fight', 'boko', 'haram', 'fighter', 'around', 'bodo', 'village', 'makary', 'subdivision', 'logone', 'et', 'chari', 'extreme', 'nord', 'boko', 'haram', 'fighter', 'killed']"
8048392,Nigeria,Battles,Armed clash,7,"['around', 'reported', 'nigerian', 'military', 'clashed', 'indigenous', 'people', 'biafra', 'ipob', 'camp', 'forest', 'agbonchia', 'eleme', 'lga', 'river', 'killing', 'seven', 'fighter', 'recovering', 'weapon', 'ammunition']"
8048395,Nigeria,Battles,Armed clash,5,"['unidentified', 'gunman', 'clashed', 'nigerian', 'military', 'along', 'wetheral', 'road', 'owerri', 'owerri', 'municipal', 'lga', 'imo', 'killing', 'five', 'soldier']"
8059484,Cameroon,Battles,Armed clash,3,"['group', 'mbororo', 'herder', 'attacked', 'group', 'local', 'farmer', 'machete', 'gor', 'village', 'madingring', 'subdivision', 'mayo', 'rey', 'nord', 'following', 'dispute', 'grazing', 'area', 'killing', 'another', 'group', 'villager', 'later', 'backed', 'farmer', 'alongside', 'soldier', 'patrolling', 'area', 'also', 'clashed', 'mbororo', 'resulting', 'one', 'killed', 'total', 'fatality']"
8059231,Burkina Faso,Battles,Armed clash,4,"['presumed', 'jnim', 'militant', 'attacked', 'village', 'boulli', 'bourzanga', 'bam', 'militant', 'killed', 'four', 'people', 'including', 'one', 'volunteer', 'fighter', 'vdp', 'imam', 'son', 'imam']"
8059232,Burkina Faso,Battles,Armed clash,2,"['presumed', 'jnim', 'militant', 'killed', 'two', 'volunteer', 'fighter', 'vdp', 'village', 'sanare', 'bourzanga', 'bam']"
8059247,Cameroon,Battles,Armed clash,0,"['mnjtf', 'force', 'repelled', 'nighttime', 'attack', 'boko', 'haram', 'tolkomari', 'village', 'kolofata', 'subdivision', 'mayo', 'sava', 'extreme', 'nord', 'fatality', 'casualty', 'reported']"
8059254,Ivory Coast,Battles,Armed clash,1,"['group', 'suspected', 'armed', 'bandit', 'engaged', 'fire', 'fight', 'gendarmerie', 'force', 'okrouyo', 'village', 'soubre', 'subdivision', 'nawa', 'ba', 'sassandra', 'resulting', 'one', 'assailant', 'killed']"
8059812,Somalia,Battles,Armed clash,0,"['government', 'security', 'force', 'sna', 'clashed', 'al', 'shabaab', 'militant', 'qoor', 'dheere', 'village', 'jowhar', 'middle', 'shabelle', 'fatality', 'injury', 'reported']"
8059304,Ethiopia,Battles,Armed clash,3,"['tplf', 'force', 'attacked', 'government', 'building', 'adigrat', 'eastern', 'tigray', 'tigray', 'sparking', 'clash', 'ethiopian', 'military', 'guard', 'provisional', 'mayor', 'city', 'killed', 'along', 'unidentified', 'associate', 'third', 'person', 'member', 'ingo', 'killed', 'crossfire', 'targeted']"
8059828,Nigeria,Battles,Armed clash,5,"['unidentified', 'gunman', 'clashed', 'soldier', 'attack', 'military', 'checkpoint', 'ihiala', 'lga', 'anambra', 'along', 'onitsha', 'owerri', 'road', 'soldier', 'killed', 'operational', 'vehicle', 'destroyed']"
8048567,Somalia,Battles,Armed clash,20,"['puntland', 'security', 'force', 'operation', 'clashed', 'islamic', 'state', 'militant', 'hideout', 'al', 'madow', 'village', 'bossaso', 'bari', 'twenty', 'militant', 'killed', 'including', 'senior', 'foreign', 'leader', 'several', 'others', 'injured']"
8048322,Nigeria,Battles,Armed clash,1,"['local', 'militiaman', 'clashed', 'fulani', 'pastoralists', 'mbakpa', 'gwer', 'west', 'lga', 'benue', 'coded', 'naka', 'one', 'reported', 'fatality', 'following', 'clash', 'fulani', 'pastoralists', 'abducted', 'passenger', 'along', 'naka', 'makurdi', 'road', 'lga']"
8048585,Somalia,Battles,Armed clash,0,"['government', 'security', 'force', 'sna', 'operation', 'clashed', 'al', 'shabaab', 'militant', 'checkpoint', 'vicinity', 'war', 'ciise', 'village', 'jowhar', 'middle', 'shabelle', 'soldier', 'burnt', 'al', 'shabaab', 'court', 'fatality', 'injury', 'reported']"
8059600,Nigeria,Battles,Armed clash,10,"['nigerian', 'military', 'troop', 'clashed', 'boko', 'haram', 'fighter', 'assumed', 'jas', 'rann', 'kala', 'balge', 'lga', 'borno', 'member', 'group', 'killed', 'gun', 'truck', 'destroyed', 'several', 'gun', 'seized']"
8069330,Democratic Republic of Congo,Battles,Armed clash,0,"['fardc', 'attacked', 'mayi', 'mayi', 'kidjangala', 'near', 'village', 'sango', 'uvira', 'sud', 'kivu', 'caught', 'looting', 'mini', 'bus', 'mayi', 'mayi', 'kidjangala', 'stole', 'good', 'injury', 'fatality', 'reported']"
8069331,Democratic Republic of Congo,Battles,Armed clash,0,"['fardc', 'attacked', 'fnl', 'looting', 'mini', 'bus', 'motorbike', 'near', 'village', 'munywema', 'uvira', 'sud', 'kivu', 'fardc', 'pushed', 'militiaman', 'injury', 'fatality', 'reported']"
8048599,Nigeria,Battles,Armed clash,5,"['around', 'reported', 'suspected', 'fulani', 'pastoralists', 'clashed', 'local', 'militiaman', 'following', 'attack', 'na', 'ikko', 'village', 'giwa', 'lga', 'kaduna', 'killing', 'three', 'resident', 'following', 'attack', 'youth', 'na', 'ikko', 'village', 'invaded', 'fulani', 'settlement', 'rugan', 'abdulmuminu', 'giwa', 'lga', 'kaduna', 'killed', 'two', 'resident', 'reprisal', 'attack']"
8069337,Democratic Republic of Congo,Battles,Armed clash,0,"['apcls', 'attacked', 'fardc', 'village', 'kishomja', 'mafuo', 'located', 'territory', 'masisi', 'masisi', 'nord', 'kivu', 'fardc', 'pushed', 'militiaman', 'area', 'apcls', 'killed', 'another', 'wounded', 'fatality', 'spread', 'across', 'two', 'event']"
8069338,Democratic Republic of Congo,Battles,Armed clash,1,"['fardc', 'attacked', 'mayi', 'mayi', 'kidjangala', 'near', 'rutanga', 'uvira', 'sud', 'kivu', 'fardc', 'killed', 'militiaman', 'recovered', 'weapon']"
8069339,Democratic Republic of Congo,Battles,Armed clash,1,"['apcls', 'attacked', 'fardc', 'village', 'mafuo', 'kishomja', 'mambasa', 'nord', 'kivu', 'fardc', 'pushed', 'militiaman', 'area', 'apcls', 'killed', 'another', 'wounded', 'fatality', 'spread', 'across', 'two', 'event']"
8069342,Democratic Republic of Congo,Battles,Armed clash,0,"['mayi', 'mayi', 'yakutumba', 'attacked', 'fardc', 'village', 'balala', 'fizi', 'uvira', 'mayi', 'mayi', 'yakutumba', 'captured', 'fardc', 'soldier', 'fatality', 'reported']"
8048353,Nigeria,Battles,Armed clash,0,"['around', 'reported', 'nigerian', 'security', 'operative', 'clashed', 'kidnapper', 'byhazin', 'bwari', 'axis', 'bwari', 'lga', 'fct', 'rescued', 'kidnapped', 'victim', 'two', 'suspect', 'also', 'arrested', 'reported', 'fatality']"
8059365,Niger,Battles,Armed clash,11,"['presumed', 'iswap', 'lake', 'chad', 'militant', 'attacked', 'town', 'diffa', 'diffa', 'diffa', 'two', 'policeman', 'two', 'gendarme', 'killed', 'eight', 'defense', 'security', 'force', 'member', 'wounded', 'least', 'three', 'militant', 'killed', 'four', 'civilian', 'also', 'killed', 'five', 'others', 'wounded', 'crossfire', 'nigerien', 'army', 'air', 'force', 'intervened', 'destroyed', 'recovered', 'iswap', 'vehicle', 'weapon', 'equipment']"
8048620,Somalia,Battles,Armed clash,15,"['government', 'security', 'force', 'sna', 'clashed', 'al', 'shabaab', 'militant', 'gal', 'labashiir', 'village', 'near', 'jowhar', 'town', 'jowhar', 'middle', 'shabelle', 'fifteen', 'militant', 'killed']"
8048366,Nigeria,Battles,Armed clash,5,"['unidentified', 'gunman', 'clashed', 'nigerian', 'police', 'operative', 'divisional', 'police', 'station', 'umutu', 'ukwuani', 'lga', 'delta', 'two', 'gunman', 'three', 'policeman', 'killed']"
8059379,South Sudan,Battles,Armed clash,43,"['cie', 'khor', 'cie', 'guandong', 'sub', 'subsection', 'cieng', 'chuol', 'duong', 'gaajok', 'section', 'eastern', 'jikany', 'nuer', 'clashed', 'unspecified', 'location', 'ulang', 'county', 'upper', 'nile', 'state', 'killing', 'least', 'one', 'party', 'wounding', 'unknown', 'number', 'event', 'said', 'relate', 'murder', 'young', 'man']"
8059635,Madagascar,Battles,Armed clash,2,"['dahalo', 'clashed', 'fokonolona', 'soarano', 'beroroha', 'atsimo', 'andrefana', 'dahalo', 'killed', 'another', 'captured', 'stolen', 'weapon', 'recovered']"
8048123,Mali,Battles,Armed clash,3,"['katiba', 'macina', 'jnim', 'militant', 'attacked', 'dana', 'ambassagou', 'position', 'village', 'pejema', 'koro', 'mopti', 'militant', 'killed', 'least', 'three', 'dana', 'ambassagou', 'militiaman', 'seized', 'weapon', 'ammunition', 'gear', 'jnim', 'claimed', 'responsibility', 'unofficial', 'video']"
8048412,Ethiopia,Battles,Armed clash,0,"['gunman', 'linked', 'qemant', 'ethnic', 'militia', 'fired', 'security', 'force', 'gonder', 'city', 'central', 'gonder', 'amhara', 'security', 'force', 'quickly', 'took', 'control', 'situation', 'information']"
8048434,South Sudan,Battles,Armed clash,2,"['two', 'soldier', 'presumed', 'sspdf', 'killed', 'unspecified', 'attacker', 'incident', 'area', 'cuei', 'adukan', 'rumbek', 'centre', 'county', 'lake', 'state', 'information']"
8048179,Senegal,Battles,Armed clash,1,"['military', 'force', 'forest', 'guard', 'engaged', 'fire', 'fight', 'group', 'unidentified', 'armed', 'individual', 'security', 'operation', 'koudioube', 'village', 'bignona', 'town', 'tanghori', 'subdivision', 'bignona', 'ziguinchor', 'one', 'person', 'killed']"
8048445,Egypt,Battles,Armed clash,2,"['around', 'reported', 'egyptian', 'military', 'force', 'militant', 'presumably', 'belonging', 'islamic', 'state', 'engaged', 'armed', 'clash', 'behind', 'village', 'al', 'rouda', 'biear', 'al', 'abd', 'north', 'sinai', 'militant', 'killed']"
8048197,South Sudan,Battles,Armed clash,15,"['bul', 'nuer', 'militia', 'clashed', 'local', 'youth', 'presumed', 'rek', 'dinka', 'mangolapuk', 'gogrial', 'east', 'county', 'warrap', 'state', 'resulting', 'least', 'death', 'woman', 'wounded', 'conflicting', 'account', 'incident', 'source', 'claiming', 'bul', 'nuer', 'engaged', 'unsuccessful', 'attempt', 'raiding', 'cattle', 'reportedly', 'moved', 'cattle', 'keeper', 'advance', 'attack', 'preventing', 'cattle', 'stolen', 'others', 'stating', 'large', 'number', 'cattle', 'stolen']"
8165980,Central African Republic,Battles,Armed clash,0,"['r', 'rebel', 'cpc', 'clashed', 'national', 'military', 'force', 'supported', 'russian', 'ally', 'wagner', 'group', 'bouyay', 'yade', 'koui', 'ouham', 'pende', 'fatality', 'injury', 'reported']"
8059788,Somalia,Battles,Armed clash,1,"['unidentified', 'gunman', 'shot', 'killed', 'police', 'officer', 'laascaanood', 'town', 'laas', 'caanood', 'sool', 'motive', 'killing', 'remains', 'unclear']"
8059797,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'hit', 'run', 'attack', 'government', 'security', 'force', 'sna', 'checkpoint', 'ceelasha', 'biyaha', 'village', 'afgooye', 'lower', 'shabelle', 'fatality', 'injury', 'reported']"
8059803,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'launched', 'attack', 'government', 'security', 'force', 'sna', 'checkpoint', 'vicinity', 'awdheegle', 'village', 'afgooye', 'lower', 'shabelle', 'fatality', 'injury', 'reported']"
8059815,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'hit', 'run', 'attack', 'government', 'checkpoint', 'biyo', 'degeenka', 'village', 'neighborhood', 'mogadishu', 'heliwa', 'district', 'banadir', 'fatality', 'injury', 'reported']"
8048054,Burkina Faso,Battles,Armed clash,2,"['presumed', 'jnim', 'militant', 'attacked', 'volunteer', 'fighter', 'vdp', 'position', 'village', 'tialboanga', 'kantchari', 'tapoa', 'militant', 'killed', 'one', 'vdp', 'one', 'civilian']"
8166594,Cameroon,Battles,Armed clash,0,"['ambazonian', 'separatist', 'attacked', 'military', 'control', 'post', 'bambui', 'village', 'tubah', 'subdivision', 'mezam', 'nord', 'ouest', 'fatality', 'casualty', 'reported']"
8069325,Democratic Republic of Congo,Battles,Armed clash,2,"['fardc', 'attacked', 'cmc', 'nyatura', 'village', 'kitereko', 'rutshuru', 'nord', 'kivu', 'fardc', 'pushed', 'militiaman', 'village', 'cmc', 'nyatura', 'killed', 'another', 'nyatura', 'surrendered', 'fardc']"
8069329,Democratic Republic of Congo,Battles,Armed clash,0,"['unidentified', 'armed', 'men', 'attacked', 'iccn', 'eco', 'guard', 'village', 'museya', 'oicha', 'nord', 'kivu', 'eco', 'guard', 'pushed', 'assailant', 'area']"
8048338,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'hit', 'run', 'attack', 'jubaland', 'security', 'force', 'base', 'tabta', 'village', 'afmadow', 'lower', 'juba', 'fatality', 'injury', 'reported']"
8048339,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'hit', 'run', 'attack', 'jubaland', 'security', 'force', 'base', 'bar', 'sanguun', 'village', 'kismaayo', 'lower', 'juba', 'fatality', 'injury', 'reported']"
8048340,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'hit', 'run', 'attack', 'jubaland', 'security', 'force', 'base', 'hosingow', 'village', 'badhaadhe', 'lower', 'juba', 'fatality', 'injury', 'reported']"
8059612,Ivory Coast,Battles,Armed clash,0,"['dida', 'ethnic', 'people', 'engaged', 'fire', 'fight', 'lobi', 'people', 'bogoboua', 'village', 'zikisso', 'sub', 'prefecture', 'lakota', 'subdivision', 'loh', 'djiboua', 'goh', 'djiboua', 'lobi', 'young', 'man', 'killed', 'dida', 'individual', 'land', 'dispute', 'property', 'destroyed']"
8048119,Mali,Battles,Armed clash,1,"['unknown', 'gunman', 'shot', 'killed', 'soldier', 'attempting', 'seize', 'weapon', 'motorcycle', 'town', 'menaka', 'menaka', 'menaka']"
8048683,Somalia,Battles,Armed clash,0,"['al', 'shabaab', 'militant', 'carried', 'hit', 'run', 'attack', 'government', 'security', 'force', 'sna', 'defensive', 'base', 'near', 'danow', 'village', 'marka', 'lower', 'shabelle', 'fatality', 'injury', 'reported']"
8048180,Somalia,Battles,Government regains territory,0,"['government', 'security', 'force', 'sna', 'operation', 'destroyed', 'al', 'shabaab', 'militant', 'checkpoint', 'retook', 'qoor', 'dheere', 'village', 'jowhar', 'middle', 'shabelle', 'al', 'shabaab', 'militant', 'detonated', 'ied', 'confrontation', 'militant', 'forced', 'withdrew', 'village', 'fatality', 'injury', 'reported']"
8048692,Somalia,Battles,Armed clash,3,"['al', 'shabaab', 'militant', 'attacked', 'government', 'security', 'force', 'sna', 'base', 'tullo', 'haayow', 'village', 'near', 'dhuusamarreeb', 'town', 'dhuusamarreeb', 'galgaduud', 'three', 'soldier', 'killed']"
8048704,Somalia,Battles,Armed clash,0,"['suspected', 'al', 'shabaab', 'militant', 'shot', 'seriously', 'injured', 'government', 'municipal', 'police', 'officer', 'busy', 'collecting', 'tax', 'revenue', 'near', 'sarkuusta', 'village', 'neighborhood', 'mogadishu', 'yaqshid', 'banadir']"
8048194,South Sudan,Battles,Armed clash,3,"['armed', 'youth', 'akot', 'rumbek', 'east', 'presumed', 'panyar', 'sub', 'section', 'unknown', 'section', 'agar', 'dinka', 'clashed', 'atuot', 'militia', 'police', 'whilst', 'attempted', 'attack', 'local', 'administrative', 'hq', 'aluak', 'luak', 'town', 'yirol', 'west', 'county', 'lake', 'state', 'attacker', 'killed', 'wounded', 'majority', 'appear', 'defending', 'hq', 'including', 'chief', 'police', 'area']"
8048195,South Sudan,Battles,Armed clash,2,"['unknown', 'gunman', 'attacked', 'vehicle', 'carrying', 'road', 'construction', 'material', 'near', 'jebel', 'lado', 'juba', 'county', 'central', 'equatoria', 'state', 'road', 'terekeka', 'coded', 'jalang', 'killing', 'driver', 'chinese', 'contractor', 'bodyguard', 'sspdf', 'tiger', 'division', 'clear', 'motive', 'attack']"
8048206,Sudan,Battles,Armed clash,3,"['saf', 'saf', 'reservist', 'reportedly', 'fought', 'unspecified', 'ethiopian', 'soldier', 'provisionally', 'coded', 'endf', 'amhara', 'militiaman', 'area', 'described', 'south', 'umm', 'dilu', 'close', 'khor', 'sint', 'additional', 'reporting', 'stating', 'location', 'basundah', 'locality', 'gedaref', 'state', 'coded', 'mashra', 'tuklayn', 'source', 'state', 'ethiopian', 'force', 'shelled', 'sudanese', 'force', 'engaging', 'fighting', 'operation', 'recover', 'territory', 'recently', 'lost', 'saf', 'sudanese', 'force', 'reportedly', 'killed', 'unspecified', 'number', 'ethiopian', 'force', 'unknown', 'fatality', 'coded', 'retreated', 'sudanese', 'authority', 'disputed', 'clash', 'took', 'place']"
8048207,Sudan,Battles,Armed clash,5,"['taaisha', 'pastoralists', 'clashed', 'fellata', 'pastoralists', 'marmusu', 'area', 'damso', 'locality', 'south', 'darfur', 'state', 'close', 'border', 'um', 'dafoug', 'locality', 'following', 'earlier', 'raid', 'fellata', 'three', 'day', 'prior', 'coded', 'mogabi', 'people', 'killed', 'wounded']"
8048471,South Sudan,Battles,Armed clash,8,"['gok', 'dinka', 'militia', 'abiriu', 'payam', 'clashed', 'agar', 'dinka', 'mayom', 'payam', 'unspecified', 'location', 'presumed', 'mayom', 'payam', 'rumbek', 'center', 'county', 'lake', 'state', 'killing', 'least', 'including', 'unspecified', 'security', 'personnel', 'provisionally', 'coded', 'sspdf', 'presumed', 'defending', 'area', 'gok', 'dinka', 'militia', 'abducting', 'one', 'girl', 'clash', 'described', 'motivated', 'revenge']"
