data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7792779,231,ETH6431,6431,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray","Tanqua Melashe",Taget,13.55,38.9667,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Taget (Central Tigray, Tigray).",0,1617652754,ETH
7792524,231,ETH6390,6390,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Mekelle Tigray",Mekelle,"Adi Akel",13.5862,39.4382,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Akel (Mekelle, Tigray).",0,1618490773,ETH
7792784,231,ETH6425,6425,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"South Eastern Tigray","Degua Temben",Melfa,13.6439,39.1258,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Melfa (South Eastern, Tigray).",0,1618490776,ETH
7792790,231,ETH6428,6428,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray",Naeder,Nadir,13.8167,38.8167,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Nadir (Central Tigray, Tigray).",0,1617652754,ETH
7792535,231,ETH6401,6401,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Tahtay Koraro",Bahara,14.0408,38.3893,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Bahara (North Western, Tigray).",0,1618490780,ETH
7792792,231,ETH6429,6429,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray","Emba Sieneti",Nebelet,14.0967,39.2681,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Nebelet (Central Tigray, Tigray).",0,1617652754,ETH
7792794,231,ETH6426,6426,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray","Keyhe tekli",Menghi,13.6833,38.8833,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Menghi (Central Tigray, Tigray).",0,1617652754,ETH
7792540,231,ETH6393,6393,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Adi Daero","Adi Dairo",14.3156,38.1709,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Dairo (North Western, Tigray).",0,1618490782,ETH
7792801,231,ETH6427,6427,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Southern Tigray",Endamehoni,Meswait,12.6942,39.5433,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Meswait (Southern Tigray, Tigray).",0,1617652754,ETH
7792802,231,ETH6433,6433,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"North Western Tigray","Seyemti Adyabo","Tsaida Adi",14.3901,38.1421,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Tsaida Adi (North Western, Tigray).",0,1618490786,ETH
7792547,231,ETH6392,6392,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray",Abergele,"Adi Buda",13.4833,38.9,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Buda (Central Tigray, Tigray).",0,1618490788,ETH
7792548,231,ETH6403,6403,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Eastern Tigray","Ganta Afeshum","Bet Hawaryat",14.2319,39.5133,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Bet Hawaryat (Eastern Tigray, Tigray).",0,1617652754,ETH
7792553,231,ETH6404,6404,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Southern Tigray","Emba Alaje",Betmera,13.0197,39.5283,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Betmera (Southern Tigray, Tigray).",0,1617652754,ETH
7792584,231,ETH6406,6406,"10 February 2021",2021,3,Battles,"Armed clash","Military Forces of Ethiopia (2018-)","Military Forces of Eritrea (1993-)",1,"TPLF: Tigray Peoples Liberation Front","Tigray Ethnic Militia (Ethiopia)",3,13,"Eastern Africa",Ethiopia,Tigray,"Central Tigray","Kola Temben",Chilakira,13.6333,38.9667,2,"University of Ghent Tigray Conflict Atlas",Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Chilakira (Central Tigray, Tigray).",0,1617652754,ETH
7683027,231,ETH5929,5929,"10 February 2021",2021,1,Protests,"Protest with intervention","Protesters (Ethiopia)",,6,"Police Forces of Ethiopia (2018-)",,1,16,"Eastern Africa",Ethiopia,Oromia,"East Hararge","Melka Balo",Harawacha,9.1608,41.3348,2,"Oromiya Media Network",International,"On 10 February 2021, protesters in Arsi Dhera town (Harawacha, East Harerghe, Oromia) demonstrated against the continued detainment of political prisoners, demanding their release and an end to political instability in Oromia. Police broke up the protests quickly after they started. [size=no report]",0,1618490797,ETH
